date,time,end_time,venue,title,source,status,note,url
2026-04-23,未定,,北名古屋市内,交通取締予定,愛知県警,confirmed,取締,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.4.pdf
2026-04-23,未定,,名古屋市名東区内,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.4.pdf
2026-04-23,未定,,国道１５５号,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.4.pdf
2026-04-23,未定,,常滑市内,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.4.pdf
2026-04-23,未定,,海部郡蟹江町地内,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.4.pdf
2026-04-24,未定,,碧南市内,交通取締予定,愛知県警,confirmed,取締,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.4.pdf
2026-04-24,未定,,国道１５５号,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.4.pdf
2026-04-24,未定,,常滑市内,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.4.pdf
2026-04-24,未定,,稲沢市内,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.4.pdf
2026-04-24,未定,,蒲郡市内,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.4.pdf
2026-04-24,未定,,豊明市内,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.4.pdf
2026-04-27,未定,,愛知県内,春の行楽期中における交通指導取締り,愛知県警,confirmed,重点取締,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.5.pdf
2026-04-27,未定,,稲沢市内,交通取締予定,愛知県警,confirmed,取締,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.4.pdf
2026-04-27,未定,,国道１５５号,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.4.pdf
2026-04-27,未定,,常滑市内,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.4.pdf
2026-04-27,未定,,瀬戸市内,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.4.pdf
2026-04-28,未定,,愛知県内,春の行楽期中における交通指導取締り,愛知県警,confirmed,重点取締,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.5.pdf
2026-04-28,未定,,稲沢市内,交通取締予定,愛知県警,confirmed,取締,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.4.pdf
2026-04-28,未定,,国道１５５号,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.4.pdf
2026-04-28,未定,,国道２３号,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.4.pdf
2026-04-28,未定,,常滑市内,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.4.pdf
2026-04-28,未定,,蒲郡市内,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.4.pdf
2026-04-28,未定,,長久手市内,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.4.pdf
2026-04-29,未定,,愛知県内,春の行楽期中における交通指導取締り,愛知県警,confirmed,重点取締,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.5.pdf
2026-04-29,未定,,国道２５７号,交通取締予定,愛知県警,confirmed,取締,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.4.pdf
2026-04-29,未定,,新城市内,交通取締予定,愛知県警,confirmed,取締,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.4.pdf
2026-04-29,未定,,国道１５５号,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.4.pdf
2026-04-29,未定,,常滑市内,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.4.pdf
2026-04-30,未定,,愛知県内,交通事故死ゼロの日（歩行者妨害取締り）,愛知県警,confirmed,重点取締,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.4.pdf
2026-04-30,未定,,愛知県内,春の行楽期中における交通指導取締り,愛知県警,confirmed,重点取締,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.5.pdf
2026-04-30,未定,,国道１５３号,交通取締予定,愛知県警,confirmed,取締,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.4.pdf
2026-04-30,未定,,豊田市内,交通取締予定,愛知県警,confirmed,取締,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.4.pdf
2026-04-30,未定,,国道１５５号,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.4.pdf
2026-04-30,未定,,常滑市内,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.4.pdf
2026-04-30,未定,,海部郡蟹江町地内,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.4.pdf
2026-04-30,未定,,稲沢市内,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.4.pdf
2026-05-01,未定,,愛知県内,春の行楽期中における交通指導取締り,愛知県警,confirmed,重点取締,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.5.pdf
2026-05-01,未定,,田原市内,交通取締予定,愛知県警,confirmed,取締,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.5.pdf
2026-05-01,未定,,一宮市内、豊田市内,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.5.pdf
2026-05-01,未定,,中央自動車道,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.5.pdf
2026-05-01,未定,,名古屋市千種区内・中川区内,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.5.pdf
2026-05-01,未定,,国道１９号,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.5.pdf
2026-05-01,未定,,春日井市内,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.5.pdf
2026-05-02,未定,,愛知県内,春の行楽期中における交通指導取締り,愛知県警,confirmed,重点取締,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.5.pdf
2026-05-02,未定,,北設楽郡設楽町内,交通取締予定,愛知県警,confirmed,取締,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.5.pdf
2026-05-02,未定,,名古屋市千種区内,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.5.pdf
2026-05-03,未定,,愛知県内,春の行楽期中における交通指導取締り,愛知県警,confirmed,重点取締,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.5.pdf
2026-05-03,未定,,国道２５７号,交通取締予定,愛知県警,confirmed,取締,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.5.pdf
2026-05-03,未定,,新城市内,交通取締予定,愛知県警,confirmed,取締,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.5.pdf
2026-05-03,未定,,国道１９号,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.5.pdf
2026-05-03,未定,,春日井市内,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.5.pdf
2026-05-04,未定,,愛知県内,春の行楽期中における交通指導取締り,愛知県警,confirmed,重点取締,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.5.pdf
2026-05-05,未定,,愛知県内,春の行楽期中における交通指導取締り,愛知県警,confirmed,重点取締,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.5.pdf
2026-05-05,未定,,名古屋市千種区内,交通取締予定,愛知県警,confirmed,取締,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.5.pdf
2026-05-06,未定,,愛知県内,春の行楽期中における交通指導取締り,愛知県警,confirmed,重点取締,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.5.pdf
2026-05-06,未定,,一宮市内,交通取締予定,愛知県警,confirmed,取締,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.5.pdf
2026-05-07,未定,,愛知県内,春の行楽期中における交通指導取締り,愛知県警,confirmed,重点取締,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.5.pdf
2026-05-07,未定,,小牧市内,交通取締予定,愛知県警,confirmed,取締,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.5.pdf
2026-05-07,未定,,岡崎市内,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.5.pdf
2026-05-07,未定,,碧南市内,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.5.pdf
2026-05-08,未定,,名古屋市西区内,交通取締予定,愛知県警,confirmed,取締,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.5.pdf
2026-05-08,未定,,春日井市内,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.5.pdf
2026-05-08,未定,,高浜市内,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.5.pdf
2026-05-11,未定,,愛知県内,交通事故死ゼロの日,愛知県警,confirmed,重点取締,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.5.pdf
2026-05-11,未定,,瀬戸市内,交通取締予定,愛知県警,confirmed,取締,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.5.pdf
2026-05-11,未定,,碧南市内,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.5.pdf
2026-05-12,未定,,名古屋市東区内,交通取締予定,愛知県警,confirmed,取締,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.5.pdf
2026-05-12,未定,,みよし市内,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.5.pdf
2026-05-12,未定,,国道１５３号,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.5.pdf
2026-05-12,未定,,高浜市内,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.5.pdf
2026-05-13,未定,,名古屋市千種区内,交通取締予定,愛知県警,confirmed,取締,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.5.pdf
2026-05-13,未定,,豊橋市内,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.5.pdf
2026-05-14,未定,,岡崎市内,交通取締予定,愛知県警,confirmed,取締,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.5.pdf
2026-05-14,未定,,刈谷市内,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.5.pdf
2026-05-14,未定,,国道１号,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.5.pdf
2026-05-14,未定,,豊橋市内,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.5.pdf
2026-05-15,未定,,豊川市内,交通取締予定,愛知県警,confirmed,取締,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.5.pdf
2026-05-15,未定,,一宮市内,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.5.pdf
2026-05-15,未定,,名古屋市千種区内,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.5.pdf
2026-05-15,未定,,豊橋市内,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.5.pdf
2026-05-16,未定,,愛知県内,歓楽街の飲酒運転取締り,愛知県警,confirmed,重点取締,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.5.pdf
2026-05-16,未定,,愛知県内,県内一斉飲酒運転取締り,愛知県警,confirmed,重点取締,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.5.pdf
2026-05-18,未定,,あま市内,交通取締予定,愛知県警,confirmed,取締,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.5.pdf
2026-05-18,未定,,刈谷市内,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.5.pdf
2026-05-18,未定,,清須市内,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.5.pdf
2026-05-19,未定,,名古屋市中村区内,交通取締予定,愛知県警,confirmed,取締,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.5.pdf
2026-05-19,未定,,名古屋市港区内,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.5.pdf
2026-05-19,未定,,豊川市内,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.5.pdf
2026-05-20,未定,,江南市内,交通取締予定,愛知県警,confirmed,取締,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.5.pdf
2026-05-20,未定,,北名古屋市内,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.5.pdf
2026-05-20,未定,,半田市内,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.5.pdf
2026-05-20,未定,,犬山市内,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.5.pdf
2026-05-20,未定,,豊川市内,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.5.pdf
2026-05-21,未定,,愛知県内,歩行者妨害取締り,愛知県警,confirmed,重点取締,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.5.pdf
2026-05-21,未定,,刈谷市内,交通取締予定,愛知県警,confirmed,取締,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.5.pdf
2026-05-21,未定,,名古屋市北区内,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.5.pdf
2026-05-21,未定,,名古屋市港区内,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.5.pdf
2026-05-21,未定,,西尾市内,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.5.pdf
2026-05-22,未定,,半田市内,交通取締予定,愛知県警,confirmed,取締,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.5.pdf
2026-05-22,未定,,名古屋市天白区内,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.5.pdf
2026-05-22,未定,,名古屋市港区内,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.5.pdf
2026-05-22,未定,,豊川市内,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.5.pdf
2026-05-23,未定,,国道２３号,交通取締予定,愛知県警,confirmed,取締,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.5.pdf
2026-05-23,未定,,豊川市内,交通取締予定,愛知県警,confirmed,取締,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.5.pdf
2026-05-25,未定,,名古屋市南区内,交通取締予定,愛知県警,confirmed,取締,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.5.pdf
2026-05-25,未定,,半田市内,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.5.pdf
2026-05-25,未定,,名古屋市天白区内,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.5.pdf
2026-05-25,未定,,西尾市内,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.5.pdf
2026-05-25,未定,,豊川市内,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.5.pdf
2026-05-26,未定,,名古屋市緑区内,交通取締予定,愛知県警,confirmed,取締,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.5.pdf
2026-05-26,未定,,刈谷市内,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.5.pdf
2026-05-26,未定,,清須市内,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.5.pdf
2026-05-26,未定,,西尾市内,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.5.pdf
2026-05-27,未定,,豊川市内,交通取締予定,愛知県警,confirmed,取締,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.5.pdf
2026-05-28,未定,,碧南市内,交通取締予定,愛知県警,confirmed,取締,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.5.pdf
2026-05-28,未定,,北名古屋市内,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.5.pdf
2026-05-28,未定,,犬山市内,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.5.pdf
2026-05-28,未定,,豊川市内,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.5.pdf
2026-05-30,未定,,愛知県内,交通事故死ゼロの日（携帯電話違反取締り）,愛知県警,confirmed,重点取締,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.5.pdf
2026-06-01,未定,,あま市内,交通取締予定,愛知県警,confirmed,取締,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.6.pdf
2026-06-01,未定,,名古屋市千種区内,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.6.pdf
2026-06-02,未定,,小牧市内,交通取締予定,愛知県警,confirmed,取締,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.6.pdf
2026-06-02,未定,,岡崎市内,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.6.pdf
2026-06-03,未定,,中央自動車道,交通取締予定,愛知県警,confirmed,取締,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.6.pdf
2026-06-03,未定,,半田市内,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.6.pdf
2026-06-03,未定,,名古屋市千種区内,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.6.pdf
2026-06-03,未定,,国道１９号,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.6.pdf
2026-06-03,未定,,春日井市内,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.6.pdf
2026-06-03,未定,,豊田市内,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.6.pdf
2026-06-04,未定,,刈谷市内,交通取締予定,愛知県警,confirmed,取締,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.6.pdf
2026-06-04,未定,,名古屋市中川区内,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.6.pdf
2026-06-04,未定,,国道１号,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.6.pdf
2026-06-04,未定,,豊川市内,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.6.pdf
2026-06-04,未定,,豊橋市内,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.6.pdf
2026-06-05,未定,,一宮市内,交通取締予定,愛知県警,confirmed,取締,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.6.pdf
2026-06-06,未定,,愛知県内,歓楽街の飲酒運転取締り,愛知県警,confirmed,重点取締,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.6.pdf
2026-06-08,未定,,名古屋市千種区内,交通取締予定,愛知県警,confirmed,取締,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.6.pdf
2026-06-08,未定,,みよし市内,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.6.pdf
2026-06-08,未定,,半田市内,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.6.pdf
2026-06-09,未定,,瀬戸市内,交通取締予定,愛知県警,confirmed,取締,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.6.pdf
2026-06-09,未定,,半田市内,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.6.pdf
2026-06-09,未定,,名古屋市中川区内,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.6.pdf
2026-06-09,未定,,国道１号,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.6.pdf
2026-06-09,未定,,豊橋市内,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.6.pdf
2026-06-10,未定,,瀬戸市内,交通取締予定,愛知県警,confirmed,取締,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.6.pdf
2026-06-10,未定,,一宮市内,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.6.pdf
2026-06-10,未定,,名古屋市千種区内,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.6.pdf
2026-06-11,未定,,愛知県内,交通事故死ゼロの日,愛知県警,confirmed,重点取締,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.6.pdf
2026-06-11,未定,,瀬戸市内,交通取締予定,愛知県警,confirmed,取締,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.6.pdf
2026-06-11,未定,,名古屋市中川区内,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.6.pdf
2026-06-11,未定,,国道１９号,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.6.pdf
2026-06-11,未定,,岡崎市内,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.6.pdf
2026-06-11,未定,,春日井市内,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.6.pdf
2026-06-12,未定,,名古屋市西区内,交通取締予定,愛知県警,confirmed,取締,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.6.pdf
2026-06-12,未定,,一宮市内,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.6.pdf
