snapshot_date,event_type,idProduct,idPerformance,eventCategory,sessionCode,idVenue,date,time,end_time,venue,event_name,event_category_name,session_name,session_info,availability_status,selling_status,is_sellable,source
2026-08-10,competition,32,32,15,BK310,39,2026-09-25,18:00:00,20:35:00,金城ふ頭駅前特設コート,3x3 バスケットボール,3x3 バスケットボール,3×3 バスケットボール - BK310,女子3位決定戦 ／ 男子3位決定戦 ／ 女子決勝戦 ／ 男子決勝戦 / メダル,SOLD_OUT,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,408,408,38,KAB10,61,2026-09-25,18:00:00,20:00:00,東海市民体育館,カバディ,カバディ,カバディ - KAB10,男子準決勝 ／ 女子準決勝 （２試合）,SOLD_OUT,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,425,425,12,BBL16,65,2026-09-25,18:30:00,21:30:00,豊橋市民球場,野球,野球,野球 - BBL16,スーパーラウンド,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,426,426,12,BBL15,54,2026-09-25,18:30:00,21:30:00,岡崎中央総合公園野球場,野球,野球,野球 - BBL15,スーパーラウンド,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,289,289,10,ATH04,44,2026-09-26,07:30:00,12:30:00,名古屋市瑞穂公園陸上競技場,陸上競技（トラック/フィールド） ,陸上競技（トラック/フィールド） ,陸上競技（トラック/フィールド） - ATH04,メダル,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,122,122,36,HOC08,25,2026-09-26,09:00:00,20:30:00,岐阜県グリーンスタジアム,ホッケー,ホッケー,ホッケー - HOC08,男子予選ラウンド（6試合）,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,158,158,45,SHO07,15,2026-09-26,09:00:00,16:00:00,愛知県総合射撃場,射撃,射撃,射撃 - SHO07,女子50mライフル３姿勢本選／女子50mライフル３姿勢決勝／女子50mライフル３姿勢表彰式 / メダル,SOLD_OUT,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,213,213,56,VBV07,26,2026-09-26,09:00:00,16:00:00,碧南緑地ビーチコート,ビーチバレーボール,ビーチバレーボール,ビーチバレー - VBV07,男子または女子予選ラウンド（6試合）,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,362,362,46,SKB03,17,2026-09-26,09:00:00,22:00:00,愛知県国際展示場［Aichi Sky Expo］（ホールB）,スケートボード,スケートボード,スケートボード - SKB03,女子ストリート 予選 ／ 男子ストリート 予選,SOLD_OUT,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,432,432,13,SBL01,22,2026-09-26,09:00:00,17:15:00,安城市総合運動公園ソフトボール場,ソフトボール,ソフトボール,ソフトボール - SBL01,予選ラウンド,LIMITED,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,449,449,30,ELS05,19,2026-09-26,09:00:00,14:00:00,愛知県国際展示場［Aichi Sky Expo］（ホールD）,Eスポーツ,Eスポーツ,Eスポーツ - ELS05,ぷよぷよｅスポーツ /Elimination stage / メダル,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,483,483,23,CKT13,34,2026-09-26,09:00:00,12:00:00,愛知県口論義運動公園,クリケット（T20）,クリケット（T20）,クリケット (T20) - CKT13,男子予選ラウンド,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,75,75,31,FEN09,20,2026-09-26,09:00:00,13:40:00,愛知県国際展示場［Aichi Sky Expo］（ホールF）,フェンシング,フェンシング,フェンシング - FEN09,女子フルーレ団体 予選 ／ 男子サーブル団体 予選,LIMITED,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,4,4,11,BDM07,27,2026-09-26,09:30:00,20:30:00,一宮市総合体育館,バドミントン,バドミントン,バドミントン - BDM07,女子シングルス 2回戦 ／ 男子シングルス 2回戦 ／ 男子ダブルス 2回戦 ／ 混合ダブルス 2回戦 ／ 女子ダブルス 2回戦,LIMITED,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,57,57,27,BMF01,18,2026-09-26,09:30:00,14:30:00,愛知県国際展示場［Aichi Sky Expo］（ホールC）,自転車競技 (BMXフリースタイル),自転車競技 (BMXフリースタイル),自転車競技（BMXフリースタイル） - BMF01,女子 / 予選 ／ 男子 / 予選,LIMITED,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,62,62,29,EQU05,29,2026-09-26,09:30:00,16:50:00,馬事公苑,馬術,馬術,馬術 - EQU05,馬場馬術 – 個人予選,SOLD_OUT,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,175,175,50,TTE11,60,2026-09-26,10:00:00,13:00:00,スカイホール豊田,卓球,卓球,卓球 - TTE11,男子シングルス４回戦 ／ 女子シングルス４回戦,SOLD_OUT,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,227,227,57,WLF07,47,2026-09-26,10:00:00,12:00:00,名古屋市中小企業振興会館,ウエイトリフティング,ウエイトリフティング,ウエイトリフティング - WLF07,男子70kg級 グループB ／ 男子75kg級 グループB,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,255,255,6,DIV01,62,2026-09-26,10:00:00,15:00:00,東京アクアティクスセンター,水泳 (飛込),水泳 (飛込),水泳（飛込） - DIV01,女子シンクロナイズド高飛込 ／ 男子シンクロナイズド3m飛板飛込 / メダル,LIMITED,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,303,303,18,CSP04,35,2026-09-26,10:00:00,12:50:00,三好池カヌー競技場,カヌー・カヤック (スプリント),カヌー・カヤック（スプリント）,カヌー・カヤック（スプリント） - CSP04,女子カヤックシングル500m 準決勝 ／ 男子カヤックシングル500ｍ 準決勝 ／ 混合カヤックペア500m 準決勝 ／ 混合カナディアンペア500m 準決勝 ／ 女子カヤックシングル500m 決勝 ／ 男子カヤックシングル500ｍ 決勝 ／ 混合カナディアンペア500m 決勝 ／ 混合カヤックペア500m 決勝 / メダル,LIMITED,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,273,273,5,SWA01,13,2026-09-26,11:00:00,12:30:00,古橋廣之進記念浜松市総合水泳場［ToBiO］,水泳 (アーティスティックスイミング),水泳 (アーティスティックスイミング),水泳（アーティスティックスイミング） - SWA01,女子デュエット テクニカルルーティン,SOLD_OUT,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,337,337,43,SAL01,30,2026-09-26,11:00:00,12:30:00,海陽ヨットハーバー,セーリング,セーリング,セーリング - SAL01,少年男子 二人乗りスキフ​／少年女子 二人乗りスキフ,SOLD_OUT,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,427,427,12,BBL18,65,2026-09-26,12:00:00,15:00:00,豊橋市民球場,野球,野球,野球 - BBL18,プレイスメントラウンド,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,428,428,12,BBL17,54,2026-09-26,12:00:00,15:00:00,岡崎中央総合公園野球場,野球,野球,野球 - BBL17,プレイスメントラウンド,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,43,43,17,BOX11,52,2026-09-26,12:00:00,15:00:00,西尾市総合体育館,ボクシング,ボクシング,ボクシング - BOX11,イベントスケジュール未定,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,460,460,48,SQU04,49,2026-09-26,12:00:00,17:30:00,名古屋金城ふ頭アリーナ,スカッシュ,スカッシュ,スカッシュ - SQU04,混合ダブルス準決勝 ／ 女子個人戦準決勝 ／ 男子個人戦準決勝,SOLD_OUT,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,409,409,38,KAB11,61,2026-09-26,13:00:00,14:45:00,東海市民体育館,カバディ,カバディ,カバディ - KAB11,女子決勝 ／ 表彰式 / メダル,SOLD_OUT,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,111,111,35,HBL11,51,2026-09-26,13:30:00,20:00:00,エントリオ,ハンドボール,ハンドボール,ハンドボール - HBL11,男子予選ラウンド（3試合）,SOLD_OUT,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,112,112,35,HBL12,31,2026-09-26,13:30:00,19:00:00,春日井市総合体育館,ハンドボール,ハンドボール,ハンドボール - HBL12,男子予選ラウンド（3試合）,SOLD_OUT,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,228,228,57,WLF08,47,2026-09-26,13:30:00,19:20:00,名古屋市中小企業振興会館,ウエイトリフティング,ウエイトリフティング,ウエイトリフティング - WLF08,男子70kg級 グループA ／表彰式／ 男子75kg級 グループA／表彰式 / メダル,SOLD_OUT,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,338,338,43,SAL02,30,2026-09-26,13:30:00,15:00:00,海陽ヨットハーバー,セーリング,セーリング,セーリング - SAL02,成年男子 二人乗りスキフ / 成年女子 二人乗りスキフ / 成年男女混合 二人乗りディンギー,SOLD_OUT,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,484,484,23,CKT14,34,2026-09-26,14:00:00,17:00:00,愛知県口論義運動公園,クリケット（T20）,クリケット（T20）,クリケット (T20) - CKT14,男子予選ラウンド,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,264,264,8,WPO06,40,2026-09-26,14:15:00,19:00:00,名古屋市総合体育館［レインボープール］,水泳 (水球),水泳 (水球),水泳（水球） - WPO06,男子予選ステージ（3試合）,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,82,82,32,FBL28,66,2026-09-26,15:00:00,21:30:00,豊田スタジアム,サッカー,サッカー,サッカー - FBL28,男子準々決勝（2試合）,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,76,76,31,FEN10,20,2026-09-26,15:10:00,20:10:00,愛知県国際展示場［Aichi Sky Expo］（ホールF）,フェンシング,フェンシング,フェンシング - FEN10,女子フルーレ団体 準決勝 ／ 男子サーブル団体 準決勝 ／ 女子フルーレ団体 決勝 ／ 男子サーブル団体 決勝 ／ 表彰式 / メダル,LIMITED,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,176,176,50,TTE12,60,2026-09-26,15:30:00,20:30:00,スカイホール豊田,卓球,卓球,卓球 - TTE12,男子ダブルス準々決勝 ／ 女子シングルス準々決勝 ／ 男子シングルス準々決勝 ／ 女子ダブルス準々決勝 ／ 混合ダブルス決勝、表彰式 / メダル,SOLD_OUT,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,22,22,14,BKB15,14,2026-09-26,16:00:00,21:15:00,愛知国際アリーナ,バスケットボール,バスケットボール,バスケットボール - BKB15,女子3位決定戦 ／ 女子決勝 / メダル,LIMITED,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,450,450,30,ELS06,19,2026-09-26,16:00:00,20:00:00,愛知県国際展示場［Aichi Sky Expo］（ホールD）,Eスポーツ,Eスポーツ,Eスポーツ - ELS06,対戦格闘団体戦【SF6、鉄拳8、KOF15】 ／ Elimination stage / メダル,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,274,274,5,SWA02,13,2026-09-26,17:00:00,18:30:00,古橋廣之進記念浜松市総合水泳場［ToBiO］,水泳 (アーティスティックスイミング),水泳 (アーティスティックスイミング),水泳（アーティスティックスイミング） - SWA02,混合チーム アクロバティックルーティン,SOLD_OUT,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,290,290,10,ATH05,44,2026-09-26,17:00:00,22:30:00,名古屋市瑞穂公園陸上競技場,陸上競技（トラック/フィールド） ,陸上競技（トラック/フィールド） ,陸上競技（トラック/フィールド） - ATH05,メダル,LIMITED,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,44,44,17,BOX12,52,2026-09-26,17:00:00,20:00:00,西尾市総合体育館,ボクシング,ボクシング,ボクシング - BOX12,イベントスケジュール未定,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,410,410,38,KAB12,61,2026-09-26,18:00:00,19:45:00,東海市民体育館,カバディ,カバディ,カバディ - KAB12,男子決勝 ／ 表彰式 / メダル,SOLD_OUT,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,429,429,12,BBL20,65,2026-09-26,18:30:00,21:30:00,豊橋市民球場,野球,野球,野球 - BBL20,スーパーラウンド,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,430,430,12,BBL19,54,2026-09-26,18:30:00,21:30:00,岡崎中央総合公園野球場,野球,野球,野球 - BBL19,スーパーラウンド,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,123,123,36,HOC09,25,2026-09-27,09:00:00,20:30:00,岐阜県グリーンスタジアム,ホッケー,ホッケー,ホッケー - HOC09,女子予選ラウンド（6試合）,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,159,159,45,SHO08,15,2026-09-27,09:00:00,16:00:00,愛知県総合射撃場,射撃,射撃,射撃 - SHO08,女子25mピストル精密ステージ／女子トラップ本選１日目／男子トラップ本選１日目,LIMITED,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,214,214,56,VBV08,26,2026-09-27,09:00:00,16:00:00,碧南緑地ビーチコート,ビーチバレーボール,ビーチバレーボール,ビーチバレー - VBV08,男子または女子予選ラウンド（6試合）,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,395,395,44,SEW13,45,2026-09-27,09:00:00,11:00:00,名古屋市瑞穂公園体育館,セパタクロー,セパタクロー,セパタクロー - SEW13,男子レグ 予選 ／ 女子ダブル 予選,SOLD_OUT,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,433,433,13,SBL02,22,2026-09-27,09:00:00,17:15:00,安城市総合運動公園ソフトボール場,ソフトボール,ソフトボール,ソフトボール - SBL02,予選ラウンド,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,451,451,30,ELS07,19,2026-09-27,09:00:00,20:00:00,愛知県国際展示場［Aichi Sky Expo］（ホールD）,Eスポーツ,Eスポーツ,Eスポーツ - ELS07,ポケモンユナイト ／ Elimination stage / メダル,LIMITED,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,77,77,31,FEN11,20,2026-09-27,09:00:00,14:20:00,愛知県国際展示場［Aichi Sky Expo］（ホールF）,フェンシング,フェンシング,フェンシング - FEN11,男子エペ団体 予選 ／ 女子サーブル団体 予選,LIMITED,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,95,95,81,GTR01,70,2026-09-27,09:00:00,14:45:00,名古屋市総合体育館［レインボーホール］,体操 (トランポリン),体操 (トランポリン),体操（トランポリン） - GTR01,男子 予選 ／ 決勝 ／ 表彰式 / メダル,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,371,371,21,KUR01,16,2026-09-27,09:30:00,17:30:00,愛知県武道館,コンバットスポーツ (クラッシュ),コンバットスポーツ (クラッシュ),コンバットスポーツ（クラッシュ） - KUR01,女子予選ラウンド（－57㎏） ／ 男子予選ラウンド（＋90㎏） ／ 女子決勝ラウンド（－57㎏） ／ 男子決勝ラウンド（＋90㎏） / メダル,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,5,5,11,BDM08,27,2026-09-27,09:30:00,20:30:00,一宮市総合体育館,バドミントン,バドミントン,バドミントン - BDM08,女子シングルス 準々決勝 ／ 男子シングルス 準々決勝 ／ 男子ダブルス 準々決勝 ／ 混合ダブルス 準々決勝 ／ 女子ダブルス 準々決勝,SOLD_OUT,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,58,58,27,BMF02,18,2026-09-27,09:30:00,13:30:00,愛知県国際展示場［Aichi Sky Expo］（ホールC）,自転車競技 (BMXフリースタイル),自転車競技 (BMXフリースタイル),自転車競技（BMXフリースタイル） - BMF02,女子決勝 ／ 男子決勝　／表彰式 / メダル,SOLD_OUT,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,63,63,29,EQU06,29,2026-09-27,09:30:00,12:30:00,馬事公苑,馬術,馬術,馬術 - EQU06,馬場馬術 – 個人 決勝（15 スターター） ／ 馬場馬術 – 個人 表彰式 / メダル,SOLD_OUT,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,196,196,55,VVO13,55,2026-09-27,10:00:00,21:20:00,岡崎中央総合公園総合体育館,バレーボール,バレーボール,バレーボール - VVO13,男子ファーストラウンド（4試合）,LIMITED,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,197,197,55,VVO14,57,2026-09-27,10:00:00,21:00:00,小牧市スポーツ公園総合体育館,バレーボール,バレーボール,バレーボール - VVO14,男子ファーストラウンド（4試合）,LIMITED,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,229,229,57,WLF09,47,2026-09-27,10:00:00,12:00:00,名古屋市中小企業振興会館,ウエイトリフティング,ウエイトリフティング,ウエイトリフティング - WLF09,女子69kg級 グループB ／ 女子77kg級 グループB,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,256,256,6,DIV02,62,2026-09-27,10:00:00,15:00:00,東京アクアティクスセンター,水泳 (飛込),水泳 (飛込),水泳（飛込） - DIV02,女子シンクロナイズド3m飛板飛込 ／ 男子シンクロナイズド高飛込 / メダル,LIMITED,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,345,345,51,TEN01,41,2026-09-27,10:00:00,21:00:00,名古屋市東山公園テニスセンター,テニス,テニス,テニス - TEN01,男子シングルス１回戦 ／ 男子ダブルス１回戦 ／ 女子シングルス１回戦 ／ 女子ダブルス１回戦,LIMITED,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,363,363,46,SKB04,17,2026-09-27,10:00:00,15:00:00,愛知県国際展示場［Aichi Sky Expo］（ホールB）,スケートボード,スケートボード,スケートボード - SKB04,女子ストリート 決勝/表彰式 ／ 男子ストリート 決勝/表彰式 / メダル,LIMITED,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,275,275,5,SWA03,13,2026-09-27,11:00:00,13:00:00,古橋廣之進記念浜松市総合水泳場［ToBiO］,水泳 (アーティスティックスイミング),水泳 (アーティスティックスイミング),水泳（アーティスティックスイミング） - SWA03,女子デュエット フリールーティン ／ 表彰式 / メダル,SOLD_OUT,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,339,339,43,SAL03,30,2026-09-27,11:00:00,12:30:00,海陽ヨットハーバー,セーリング,セーリング,セーリング - SAL03,少年男子 二人乗りスキフ / 少年女子 二人乗りスキフ / 成年男女混合 二人乗りディンギー / 少年男女混合 二人乗りディンギー,SOLD_OUT,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,113,113,35,HBL13,51,2026-09-27,12:00:00,21:00:00,エントリオ,ハンドボール,ハンドボール,ハンドボール - HBL13,男子準決勝 （2試合） ／ 女子3位決定戦 ／女子決勝 ／ 表彰式 / メダル,SOLD_OUT,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,177,177,50,TTE13,60,2026-09-27,12:00:00,15:00:00,スカイホール豊田,卓球,卓球,卓球 - TTE13,男子ダブルス準決勝 ／ 女子シングルス準決勝,SOLD_OUT,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,45,45,17,BOX13,52,2026-09-27,12:00:00,15:00:00,西尾市総合体育館,ボクシング,ボクシング,ボクシング - BOX13,イベントスケジュール未定,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,461,461,48,SQU05,49,2026-09-27,12:00:00,18:00:00,名古屋金城ふ頭アリーナ,スカッシュ,スカッシュ,スカッシュ - SQU05,女子個人戦3、4位決定戦 ／ 男子個人戦3、4位決定戦 ／ 混合ダブルス決勝 ／ 男子個人戦決勝 ／ 女子個人戦決勝 ／ 表彰式 / メダル,SOLD_OUT,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,496,496,12,BBL21,54,2026-09-27,12:00:00,15:00:00,岡崎中央総合公園野球場,野球,野球,野球 - BBL21,3位決定戦 /  メダル,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,230,230,57,WLF10,47,2026-09-27,13:30:00,19:20:00,名古屋市中小企業振興会館,ウエイトリフティング,ウエイトリフティング,ウエイトリフティング - WLF10,女子69kg級 グループA／表彰式 ／ 女子77kg級 グループA／表彰式 / メダル,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,340,340,43,SAL04,30,2026-09-27,13:30:00,15:00:00,海陽ヨットハーバー,セーリング,セーリング,セーリング - SAL04,成年男子 二人乗りスキフ / 成年女子 二人乗りスキフ,SOLD_OUT,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,516,516,44,SEW14,45,2026-09-27,14:00:00,16:00:00,名古屋市瑞穂公園体育館,セパタクロー,セパタクロー,セパタクロー - SEW14,男子レグ 予選 ／ 女子ダブル 予選,SOLD_OUT,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,265,265,8,WPO07,40,2026-09-27,14:15:00,19:00:00,名古屋市総合体育館［レインボープール］,水泳 (水球),水泳 (水球),水泳（水球） - WPO07,男子予選ステージ（3試合）,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,78,78,31,FEN12,20,2026-09-27,15:50:00,20:50:00,愛知県国際展示場［Aichi Sky Expo］（ホールF）,フェンシング,フェンシング,フェンシング - FEN12,男子エペ団体 準決勝 ／ 女子サーブル団体 準決勝 ／ 男子エペ団体 決勝 ／ 女子サーブル団体 決勝 ／ 表彰式 / メダル,SOLD_OUT,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,96,96,81,GTR02,70,2026-09-27,16:00:00,21:45:00,名古屋市総合体育館［レインボーホール］,体操 (トランポリン),体操 (トランポリン),体操（トランポリン） - GTR02,女子 予選 ／ 決勝 ／ 表彰式 / メダル,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,276,276,5,SWA04,13,2026-09-27,17:00:00,18:30:00,古橋廣之進記念浜松市総合水泳場［ToBiO］,水泳 (アーティスティックスイミング),水泳 (アーティスティックスイミング),水泳（アーティスティックスイミング） - SWA04,混合チーム テクニカルルーティン,SOLD_OUT,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,46,46,17,BOX14,52,2026-09-27,17:00:00,20:00:00,西尾市総合体育館,ボクシング,ボクシング,ボクシング - BOX14,イベントスケジュール未定,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,291,291,10,ATH06,44,2026-09-27,18:00:00,22:30:00,名古屋市瑞穂公園陸上競技場,陸上競技（トラック/フィールド） ,陸上競技（トラック/フィールド） ,陸上競技（トラック/フィールド） - ATH06,メダル,LIMITED,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
