snapshot_date,event_type,idProduct,idPerformance,eventCategory,sessionCode,idVenue,date,time,end_time,venue,event_name,event_category_name,session_name,session_info,availability_status,selling_status,is_sellable,source,venue_match,venue_master_name,venue_pref,venue_address,venue_comp,venue_events,selection_area,db_display_name,selection_grade,demand_point,candidate_status
2026-08-10,competition,382,382,59,WSU09,16,2026-09-24,09:30:00,12:00:00,愛知県武道館,武術太極拳,武術太極拳,武術太極拳 - WSU09,男子散打 決勝 ／ 女子散打 決勝 / メダル,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,愛知県武道館,愛知,〒455-0078 愛知県名古屋市港区丸池町１丁目１−４,コンバットスポーツ、武術太極拳,柔術、クラッシュ、武術太極拳,名古屋・港区,愛知県武道館,◎,市内会場,selected_master_match
2026-08-10,competition,405,405,38,KAB07,61,2026-09-24,09:30:00,14:00:00,東海市民体育館,カバディ,カバディ,カバディ - KAB07,男子予選ラウンド ／ 女子予選ラウンド （４試合）,SOLD_OUT,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,東海市民体育館,愛知,〒477-0037 愛知県東海市高横須賀町桝形１−１,カバディ,カバディ,東海,東海市民体育館,○,名古屋南部と連続した営業圏,selected_master_match
2026-08-10,competition,172,172,50,TTE08,60,2026-09-24,10:00:00,14:10:00,スカイホール豊田,卓球,卓球,卓球 - TTE08,男子シングルス２回戦 ／ 女子ダブルス２回戦,LIMITED,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,スカイホール豊田,愛知,〒471-0861 愛知県豊田市八幡町１丁目２０−２０ 豊田市総合体育館,卓球,卓球,豊田,スカイホール豊田,○,大会規模を考慮,selected_master_match
2026-08-10,competition,20,20,14,BKB13,14,2026-09-24,10:00:00,21:15:00,愛知国際アリーナ,バスケットボール,バスケットボール,バスケットボール - BKB13,女子準々決勝 （4試合）,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,愛知国際アリーナ,愛知,〒462-0846 愛知県名古屋市北区名城１丁目２−２,バスケットボール、柔道,バスケットボール、柔道,名古屋・東区,IGアリーナ,◎,大規模会場・最重要,selected_master_match
2026-08-10,competition,223,223,57,WLF03,47,2026-09-24,10:00:00,12:00:00,名古屋市中小企業振興会館,ウエイトリフティング,ウエイトリフティング,ウエイトリフティング - WLF03,男子60kg級 グループB ／ 男子65kg級 グループB,SOLD_OUT,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,名古屋市中小企業振興会館,愛知,〒464-0856 愛知県名古屋市千種区吹上２丁目６−３,ウエイトリフティング,ウエイトリフティング,名古屋・千種区,吹上ホール,◎,市中心部に近い,selected_master_match
2026-08-10,competition,458,458,48,SQU02,49,2026-09-24,10:00:00,17:30:00,名古屋金城ふ頭アリーナ,スカッシュ,スカッシュ,スカッシュ - SQU02,混合ダブルス2回戦 ／ 女子個人戦3回戦 ／ 男子個人戦3回戦,LIMITED,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,名古屋金城ふ頭アリーナ,愛知,〒455-0848 愛知県名古屋市港区金城ふ頭２丁目7番,スカッシュ,スカッシュ,名古屋・港区,名古屋金城ふ頭アリーナ,◎,金城ふ頭需要,selected_master_match
2026-08-10,competition,29,29,15,BK307,39,2026-09-24,12:00:00,15:20:00,金城ふ頭駅前特設コート,3x3 バスケットボール,3x3 バスケットボール,3×3 バスケットボール - BK307,女子準々決勝進出決定戦（4試合） ／ 男子準々決勝進出決定戦（4試合）,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,金城ふ頭駅前特設コート,愛知,〒455-0848 愛知県名古屋市港区金城ふ頭３丁目２番１,バスケットボール,3x3 バスケットボール,名古屋・港区,金城ふ頭駅前特設コート,◎,金城ふ頭需要,selected_master_match
2026-08-10,competition,224,224,57,WLF04,47,2026-09-24,13:30:00,19:20:00,名古屋市中小企業振興会館,ウエイトリフティング,ウエイトリフティング,ウエイトリフティング - WLF04,男子60kg級 グループA ／表彰式／ 男子65kg級 グループA／表彰式 / メダル,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,名古屋市中小企業振興会館,愛知,〒464-0856 愛知県名古屋市千種区吹上２丁目６−３,ウエイトリフティング,ウエイトリフティング,名古屋・千種区,吹上ホール,◎,市中心部に近い,selected_master_match
2026-08-10,competition,392,392,44,SEW10,45,2026-09-24,14:00:00,17:00:00,名古屋市瑞穂公園体育館,セパタクロー,セパタクロー,セパタクロー - SEW10,女子チームレグ 準決勝,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,名古屋市瑞穂公園体育館,愛知,〒467-0027 愛知県名古屋市瑞穂区田辺通３丁目4,セパタクロー,セパタクロー,名古屋・瑞穂区,パロマ瑞穂アリーナ,◎,市内会場,selected_master_match
2026-08-10,competition,480,480,23,CKT10,34,2026-09-24,14:00:00,17:00:00,愛知県口論義運動公園,クリケット（T20）,クリケット（T20）,クリケット (T20) - CKT10,男子予選ラウンド,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,愛知県口論義運動公園,愛知,〒470-0103 愛知県日進市北新町西口論義３２３−８,クリケット,クリケット,日進,愛知県口論義運動公園,○,名古屋東部から近い,selected_master_match
2026-08-10,competition,270,270,8,WPO05,40,2026-09-24,15:45:00,21:15:00,名古屋市総合体育館［レインボープール］,水泳 (水球),水泳 (水球),水泳（水球） - WPO05,女子総当たり戦（3試合）,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,normalized,名古屋市総合体育館[レインボープール],愛知,〒457-0833 愛知県名古屋市南区東又兵ヱ町５丁目１−５,水泳,水球,名古屋・南区,NGKアリーナ,◎,笠寺駅・タクシー需要,selected_master_match
2026-08-10,competition,406,406,38,KAB08,61,2026-09-24,16:00:00,20:20:00,東海市民体育館,カバディ,カバディ,カバディ - KAB08,男子予選ラウンド ／ 女子予選ラウンド （４試合）,LIMITED,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,東海市民体育館,愛知,〒477-0037 愛知県東海市高横須賀町桝形１−１,カバディ,カバディ,東海,東海市民体育館,○,名古屋南部と連続した営業圏,selected_master_match
2026-08-10,competition,286,286,10,ATH01,44,2026-09-24,16:50:00,22:30:00,名古屋市瑞穂公園陸上競技場,陸上競技（トラック/フィールド） ,陸上競技（トラック/フィールド） ,陸上競技（トラック/フィールド） - ATH01,メダル,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,名古屋市瑞穂公園陸上競技場,愛知,〒467-0062 愛知県名古屋市瑞穂区山下通５丁目１,陸上競技,陸上競技（トラック／フィールド）,名古屋・瑞穂区,パロマ瑞穂スタジアム,◎,大規模・終了集中,selected_master_match
2026-08-10,competition,173,173,50,TTE09,60,2026-09-24,17:00:00,22:30:00,スカイホール豊田,卓球,卓球,卓球 - TTE09,男子団体決勝、表彰式 ／ 女子団体決勝、表彰式 / メダル,SOLD_OUT,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,スカイホール豊田,愛知,〒471-0861 愛知県豊田市八幡町１丁目２０−２０ 豊田市総合体育館,卓球,卓球,豊田,スカイホール豊田,○,大会規模を考慮,selected_master_match
2026-08-10,competition,91,91,34,GYM05,70,2026-09-24,17:00:00,20:55:00,名古屋市総合体育館［レインボーホール］,体操（体操）,体操（体操）,体操（体操） - GYM05,男子種目別ゆか 決勝 / 表彰式 ／ 女子種目別跳馬 決勝 / 表彰式 ／ 男子種目別あん馬 決勝 / 表彰式 ／ 女子種目別段違い平行棒 決勝 / 表彰式 ／ 男子種目別つり輪 決勝 / 表彰式 / メダル,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,normalized,名古屋市総合体育館[レインボーホール],愛知,〒457-0833 愛知県名古屋市南区東又兵ヱ町５丁目１−５,体操,体操、新体操、トランポリン,名古屋・南区,NGKホール,◎,大規模観客需要,selected_master_match
2026-08-10,competition,30,30,15,BK308,39,2026-09-24,17:40:00,21:00:00,金城ふ頭駅前特設コート,3x3 バスケットボール,3x3 バスケットボール,3×3 バスケットボール - BK308,女子準々決勝 （4試合） ／ 男子準々決勝（4試合）,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,金城ふ頭駅前特設コート,愛知,〒455-0848 愛知県名古屋市港区金城ふ頭３丁目２番１,バスケットボール,3x3 バスケットボール,名古屋・港区,金城ふ頭駅前特設コート,◎,金城ふ頭需要,selected_master_match
2026-08-10,competition,393,393,44,SEW11,45,2026-09-25,09:00:00,12:00:00,名古屋市瑞穂公園体育館,セパタクロー,セパタクロー,セパタクロー - SEW11,女子チームレグ 決勝 / メダル,SOLD_OUT,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,名古屋市瑞穂公園体育館,愛知,〒467-0027 愛知県名古屋市瑞穂区田辺通３丁目4,セパタクロー,セパタクロー,名古屋・瑞穂区,パロマ瑞穂アリーナ,◎,市内会場,selected_master_match
2026-08-10,competition,481,481,23,CKT11,34,2026-09-25,09:00:00,12:00:00,愛知県口論義運動公園,クリケット（T20）,クリケット（T20）,クリケット (T20) - CKT11,男子予選ラウンド,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,愛知県口論義運動公園,愛知,〒470-0103 愛知県日進市北新町西口論義３２３−８,クリケット,クリケット,日進,愛知県口論義運動公園,○,名古屋東部から近い,selected_master_match
2026-08-10,competition,3,3,11,BDM06,27,2026-09-25,09:30:00,20:30:00,一宮市総合体育館,バドミントン,バドミントン,バドミントン - BDM06,女子シングルス 1回戦 ／ 男子シングルス 1回戦 ／ 男子ダブルス 1回戦 ／ 混合ダブルス 1回戦 ／ 女子ダブルス 1回戦,SOLD_OUT,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,一宮市総合体育館,愛知,〒491-0135 愛知県一宮市光明寺白山前２０,バドミントン,バドミントン,一宮,一宮市総合体育館,○,名駅を交通拠点にする可能性,selected_master_match
2026-08-10,competition,174,174,50,TTE10,60,2026-09-25,10:00:00,21:30:00,スカイホール豊田,卓球,卓球,卓球 - TTE10,混合ダブルス準々決勝、準決勝 ／ 男子シングルス３回戦 ／ 女子シングルス２回戦、３回戦 ／ 男子ダブルス２回戦、３回戦 ／ 女子ダブルス３回戦,SOLD_OUT,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,スカイホール豊田,愛知,〒471-0861 愛知県豊田市八幡町１丁目２０−２０ 豊田市総合体育館,卓球,卓球,豊田,スカイホール豊田,○,大会規模を考慮,selected_master_match
2026-08-10,competition,225,225,57,WLF05,47,2026-09-25,10:00:00,12:00:00,名古屋市中小企業振興会館,ウエイトリフティング,ウエイトリフティング,ウエイトリフティング - WLF05,女子57kg級 グループB ／ 女子61kg級 グループB,SOLD_OUT,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,名古屋市中小企業振興会館,愛知,〒464-0856 愛知県名古屋市千種区吹上２丁目６−３,ウエイトリフティング,ウエイトリフティング,名古屋・千種区,吹上ホール,◎,市中心部に近い,selected_master_match
2026-08-10,competition,287,287,10,ATH02,44,2026-09-25,10:00:00,13:40:00,名古屋市瑞穂公園陸上競技場,陸上競技（トラック/フィールド） ,陸上競技（トラック/フィールド） ,陸上競技（トラック/フィールド） - ATH02,メダル,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,名古屋市瑞穂公園陸上競技場,愛知,〒467-0062 愛知県名古屋市瑞穂区山下通５丁目１,陸上競技,陸上競技（トラック／フィールド）,名古屋・瑞穂区,パロマ瑞穂スタジアム,◎,大規模・終了集中,selected_master_match
2026-08-10,competition,459,459,48,SQU03,49,2026-09-25,10:00:00,18:00:00,名古屋金城ふ頭アリーナ,スカッシュ,スカッシュ,スカッシュ - SQU03,混合ダブルス準々決勝 ／ 女子個人戦準々決勝 ／ 男子個人戦準々決勝,LIMITED,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,名古屋金城ふ頭アリーナ,愛知,〒455-0848 愛知県名古屋市港区金城ふ頭２丁目7番,スカッシュ,スカッシュ,名古屋・港区,名古屋金城ふ頭アリーナ,◎,金城ふ頭需要,selected_master_match
2026-08-10,competition,110,110,35,HBL10,31,2026-09-25,12:30:00,20:00:00,春日井市総合体育館,ハンドボール,ハンドボール,ハンドボール - HBL10,男子予選ラウンド（4試合）,SOLD_OUT,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,春日井市総合体育館,愛知,〒486-0804 愛知県春日井市鷹来町４１９６番地３,ハンドボール,ハンドボール,春日井,春日井市総合体育館,○,名古屋北部へ波及,selected_master_match
2026-08-10,competition,31,31,15,BK309,39,2026-09-25,13:00:00,14:40:00,金城ふ頭駅前特設コート,3x3 バスケットボール,3x3 バスケットボール,3×3 バスケットボール - BK309,女子準決勝 （2試合） ／ 男子準決勝 （2試合）,LIMITED,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,金城ふ頭駅前特設コート,愛知,〒455-0848 愛知県名古屋市港区金城ふ頭３丁目２番１,バスケットボール,3x3 バスケットボール,名古屋・港区,金城ふ頭駅前特設コート,◎,金城ふ頭需要,selected_master_match
2026-08-10,competition,407,407,38,KAB09,61,2026-09-25,13:00:00,15:00:00,東海市民体育館,カバディ,カバディ,カバディ - KAB09,男子準決勝 ／ 女子準決勝 （２試合）,SOLD_OUT,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,東海市民体育館,愛知,〒477-0037 愛知県東海市高横須賀町桝形１−１,カバディ,カバディ,東海,東海市民体育館,○,名古屋南部と連続した営業圏,selected_master_match
2026-08-10,competition,226,226,57,WLF06,47,2026-09-25,13:30:00,19:20:00,名古屋市中小企業振興会館,ウエイトリフティング,ウエイトリフティング,ウエイトリフティング - WLF06,女子57kg級 グループA／表彰式 ／ 女子61kg級 グループA／表彰式 / メダル,LIMITED,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,名古屋市中小企業振興会館,愛知,〒464-0856 愛知県名古屋市千種区吹上２丁目６−３,ウエイトリフティング,ウエイトリフティング,名古屋・千種区,吹上ホール,◎,市中心部に近い,selected_master_match
2026-08-10,competition,394,394,44,SEW12,45,2026-09-25,14:00:00,18:00:00,名古屋市瑞穂公園体育館,セパタクロー,セパタクロー,セパタクロー - SEW12,男子チームレグ 決勝・表彰式 ／女子チームレグ 表彰式 / メダル,SOLD_OUT,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,名古屋市瑞穂公園体育館,愛知,〒467-0027 愛知県名古屋市瑞穂区田辺通３丁目4,セパタクロー,セパタクロー,名古屋・瑞穂区,パロマ瑞穂アリーナ,◎,市内会場,selected_master_match
2026-08-10,competition,482,482,23,CKT12,34,2026-09-25,14:00:00,17:00:00,愛知県口論義運動公園,クリケット（T20）,クリケット（T20）,クリケット (T20) - CKT12,男子予選ラウンド,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,愛知県口論義運動公園,愛知,〒470-0103 愛知県日進市北新町西口論義３２３−８,クリケット,クリケット,日進,愛知県口論義運動公園,○,名古屋東部から近い,selected_master_match
2026-08-10,competition,80,80,32,FBL26,46,2026-09-25,14:00:00,21:30:00,名古屋市瑞穂公園ラグビー場,サッカー,サッカー,サッカー - FBL26,男子準々決勝（2試合）,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,名古屋市瑞穂公園ラグビー場,愛知,〒467-0062 愛知県名古屋市瑞穂区山下通５丁目４,サッカー、ラグビー,サッカー、ラグビー７s,名古屋・瑞穂区,パロマ瑞穂ラグビー場,◎,観客集中,selected_master_match
2026-08-10,competition,92,92,34,GYM06,70,2026-09-25,15:00:00,18:55:00,名古屋市総合体育館［レインボーホール］,体操（体操）,体操（体操）,体操（体操） - GYM06,男子種目別跳馬 決勝 / 表彰式 ／ 女子種目別平均台 決勝 / 表彰式 ／ 男子種目別平行棒 決勝 / 表彰式 ／ 女子種目別ゆか 決勝 / 表彰式 ／ 男子種目別鉄棒 決勝 / 表彰式 / メダル,LIMITED,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,normalized,名古屋市総合体育館[レインボーホール],愛知,〒457-0833 愛知県名古屋市南区東又兵ヱ町５丁目１−５,体操,体操、新体操、トランポリン,名古屋・南区,NGKホール,◎,大規模観客需要,selected_master_match
2026-08-10,competition,21,21,14,BKB14,14,2026-09-25,16:00:00,21:15:00,愛知国際アリーナ,バスケットボール,バスケットボール,バスケットボール - BKB14,女子準決勝 （2試合）,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,愛知国際アリーナ,愛知,〒462-0846 愛知県名古屋市北区名城１丁目２−２,バスケットボール、柔道,バスケットボール、柔道,名古屋・東区,IGアリーナ,◎,大規模会場・最重要,selected_master_match
2026-08-10,competition,288,288,10,ATH03,44,2026-09-25,17:40:00,22:30:00,名古屋市瑞穂公園陸上競技場,陸上競技（トラック/フィールド） ,陸上競技（トラック/フィールド） ,陸上競技（トラック/フィールド） - ATH03,メダル,LIMITED,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,名古屋市瑞穂公園陸上競技場,愛知,〒467-0062 愛知県名古屋市瑞穂区山下通５丁目１,陸上競技,陸上競技（トラック／フィールド）,名古屋・瑞穂区,パロマ瑞穂スタジアム,◎,大規模・終了集中,selected_master_match
2026-08-10,competition,32,32,15,BK310,39,2026-09-25,18:00:00,20:35:00,金城ふ頭駅前特設コート,3x3 バスケットボール,3x3 バスケットボール,3×3 バスケットボール - BK310,女子3位決定戦 ／ 男子3位決定戦 ／ 女子決勝戦 ／ 男子決勝戦 / メダル,SOLD_OUT,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,金城ふ頭駅前特設コート,愛知,〒455-0848 愛知県名古屋市港区金城ふ頭３丁目２番１,バスケットボール,3x3 バスケットボール,名古屋・港区,金城ふ頭駅前特設コート,◎,金城ふ頭需要,selected_master_match
2026-08-10,competition,408,408,38,KAB10,61,2026-09-25,18:00:00,20:00:00,東海市民体育館,カバディ,カバディ,カバディ - KAB10,男子準決勝 ／ 女子準決勝 （２試合）,SOLD_OUT,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,東海市民体育館,愛知,〒477-0037 愛知県東海市高横須賀町桝形１−１,カバディ,カバディ,東海,東海市民体育館,○,名古屋南部と連続した営業圏,selected_master_match
2026-08-10,competition,289,289,10,ATH04,44,2026-09-26,07:30:00,12:30:00,名古屋市瑞穂公園陸上競技場,陸上競技（トラック/フィールド） ,陸上競技（トラック/フィールド） ,陸上競技（トラック/フィールド） - ATH04,メダル,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,名古屋市瑞穂公園陸上競技場,愛知,〒467-0062 愛知県名古屋市瑞穂区山下通５丁目１,陸上競技,陸上競技（トラック／フィールド）,名古屋・瑞穂区,パロマ瑞穂スタジアム,◎,大規模・終了集中,selected_master_match
2026-08-10,competition,483,483,23,CKT13,34,2026-09-26,09:00:00,12:00:00,愛知県口論義運動公園,クリケット（T20）,クリケット（T20）,クリケット (T20) - CKT13,男子予選ラウンド,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,愛知県口論義運動公園,愛知,〒470-0103 愛知県日進市北新町西口論義３２３−８,クリケット,クリケット,日進,愛知県口論義運動公園,○,名古屋東部から近い,selected_master_match
2026-08-10,competition,4,4,11,BDM07,27,2026-09-26,09:30:00,20:30:00,一宮市総合体育館,バドミントン,バドミントン,バドミントン - BDM07,女子シングルス 2回戦 ／ 男子シングルス 2回戦 ／ 男子ダブルス 2回戦 ／ 混合ダブルス 2回戦 ／ 女子ダブルス 2回戦,LIMITED,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,一宮市総合体育館,愛知,〒491-0135 愛知県一宮市光明寺白山前２０,バドミントン,バドミントン,一宮,一宮市総合体育館,○,名駅を交通拠点にする可能性,selected_master_match
2026-08-10,competition,175,175,50,TTE11,60,2026-09-26,10:00:00,13:00:00,スカイホール豊田,卓球,卓球,卓球 - TTE11,男子シングルス４回戦 ／ 女子シングルス４回戦,SOLD_OUT,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,スカイホール豊田,愛知,〒471-0861 愛知県豊田市八幡町１丁目２０−２０ 豊田市総合体育館,卓球,卓球,豊田,スカイホール豊田,○,大会規模を考慮,selected_master_match
2026-08-10,competition,227,227,57,WLF07,47,2026-09-26,10:00:00,12:00:00,名古屋市中小企業振興会館,ウエイトリフティング,ウエイトリフティング,ウエイトリフティング - WLF07,男子70kg級 グループB ／ 男子75kg級 グループB,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,名古屋市中小企業振興会館,愛知,〒464-0856 愛知県名古屋市千種区吹上２丁目６−３,ウエイトリフティング,ウエイトリフティング,名古屋・千種区,吹上ホール,◎,市中心部に近い,selected_master_match
2026-08-10,competition,460,460,48,SQU04,49,2026-09-26,12:00:00,17:30:00,名古屋金城ふ頭アリーナ,スカッシュ,スカッシュ,スカッシュ - SQU04,混合ダブルス準決勝 ／ 女子個人戦準決勝 ／ 男子個人戦準決勝,SOLD_OUT,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,名古屋金城ふ頭アリーナ,愛知,〒455-0848 愛知県名古屋市港区金城ふ頭２丁目7番,スカッシュ,スカッシュ,名古屋・港区,名古屋金城ふ頭アリーナ,◎,金城ふ頭需要,selected_master_match
2026-08-10,competition,409,409,38,KAB11,61,2026-09-26,13:00:00,14:45:00,東海市民体育館,カバディ,カバディ,カバディ - KAB11,女子決勝 ／ 表彰式 / メダル,SOLD_OUT,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,東海市民体育館,愛知,〒477-0037 愛知県東海市高横須賀町桝形１−１,カバディ,カバディ,東海,東海市民体育館,○,名古屋南部と連続した営業圏,selected_master_match
2026-08-10,competition,112,112,35,HBL12,31,2026-09-26,13:30:00,19:00:00,春日井市総合体育館,ハンドボール,ハンドボール,ハンドボール - HBL12,男子予選ラウンド（3試合）,SOLD_OUT,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,春日井市総合体育館,愛知,〒486-0804 愛知県春日井市鷹来町４１９６番地３,ハンドボール,ハンドボール,春日井,春日井市総合体育館,○,名古屋北部へ波及,selected_master_match
2026-08-10,competition,228,228,57,WLF08,47,2026-09-26,13:30:00,19:20:00,名古屋市中小企業振興会館,ウエイトリフティング,ウエイトリフティング,ウエイトリフティング - WLF08,男子70kg級 グループA ／表彰式／ 男子75kg級 グループA／表彰式 / メダル,SOLD_OUT,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,名古屋市中小企業振興会館,愛知,〒464-0856 愛知県名古屋市千種区吹上２丁目６−３,ウエイトリフティング,ウエイトリフティング,名古屋・千種区,吹上ホール,◎,市中心部に近い,selected_master_match
2026-08-10,competition,484,484,23,CKT14,34,2026-09-26,14:00:00,17:00:00,愛知県口論義運動公園,クリケット（T20）,クリケット（T20）,クリケット (T20) - CKT14,男子予選ラウンド,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,愛知県口論義運動公園,愛知,〒470-0103 愛知県日進市北新町西口論義３２３−８,クリケット,クリケット,日進,愛知県口論義運動公園,○,名古屋東部から近い,selected_master_match
2026-08-10,competition,264,264,8,WPO06,40,2026-09-26,14:15:00,19:00:00,名古屋市総合体育館［レインボープール］,水泳 (水球),水泳 (水球),水泳（水球） - WPO06,男子予選ステージ（3試合）,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,normalized,名古屋市総合体育館[レインボープール],愛知,〒457-0833 愛知県名古屋市南区東又兵ヱ町５丁目１−５,水泳,水球,名古屋・南区,NGKアリーナ,◎,笠寺駅・タクシー需要,selected_master_match
2026-08-10,competition,82,82,32,FBL28,66,2026-09-26,15:00:00,21:30:00,豊田スタジアム,サッカー,サッカー,サッカー - FBL28,男子準々決勝（2試合）,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,豊田スタジアム,愛知,〒471-0016 愛知県豊田市千石町７丁目２,サッカー,サッカー,豊田,豊田スタジアム,○,大規模会場のため採用,selected_master_match
2026-08-10,competition,176,176,50,TTE12,60,2026-09-26,15:30:00,20:30:00,スカイホール豊田,卓球,卓球,卓球 - TTE12,男子ダブルス準々決勝 ／ 女子シングルス準々決勝 ／ 男子シングルス準々決勝 ／ 女子ダブルス準々決勝 ／ 混合ダブルス決勝、表彰式 / メダル,SOLD_OUT,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,スカイホール豊田,愛知,〒471-0861 愛知県豊田市八幡町１丁目２０−２０ 豊田市総合体育館,卓球,卓球,豊田,スカイホール豊田,○,大会規模を考慮,selected_master_match
2026-08-10,competition,22,22,14,BKB15,14,2026-09-26,16:00:00,21:15:00,愛知国際アリーナ,バスケットボール,バスケットボール,バスケットボール - BKB15,女子3位決定戦 ／ 女子決勝 / メダル,LIMITED,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,愛知国際アリーナ,愛知,〒462-0846 愛知県名古屋市北区名城１丁目２−２,バスケットボール、柔道,バスケットボール、柔道,名古屋・東区,IGアリーナ,◎,大規模会場・最重要,selected_master_match
